building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
1235,1,2016-01-01 03:00:00,2190.8,14,Public services,278369,,,5.6,,-1.1,0.0,1019.5,,1.5,Philadelphia,USA,PA
1235,3,2016-01-01 18:00:00,1588.57,14,Public services,278369,,,3.9,,-3.9,0.0,1016.0,280.0,4.6,Philadelphia,USA,PA
1235,3,2016-01-01 21:00:00,1688.6,14,Public services,278369,,,3.9,,-5.6,0.0,1015.5,300.0,4.1,Philadelphia,USA,PA
1235,3,2016-01-01 23:00:00,1715.19,14,Public services,278369,,,2.8,4.0,-6.1,0.0,1016.5,270.0,4.1,Philadelphia,USA,PA
1235,1,2016-01-02 07:00:00,2092.77,14,Public services,278369,,,0.6,0.0,-7.8,0.0,1018.0,280.0,3.6,Philadelphia,USA,PA
1235,1,2016-01-02 08:00:00,1988.36,14,Public services,278369,,,0.6,0.0,-8.9,0.0,1018.0,320.0,2.1,Philadelphia,USA,PA
1235,1,2016-01-02 10:00:00,2073.26,14,Public services,278369,,,0.0,0.0,-10.0,0.0,1018.0,300.0,3.1,Philadelphia,USA,PA
1235,0,2016-01-02 13:00:00,233.438,14,Public services,278369,,,0.0,,-8.9,0.0,1019.0,270.0,1.5,Philadelphia,USA,PA
1235,0,2016-01-02 17:00:00,241.188,14,Public services,278369,,,3.3,4.0,-6.7,0.0,1018.0,310.0,4.6,Philadelphia,USA,PA
1235,3,2016-01-02 23:00:00,1667.79,14,Public services,278369,,,2.8,0.0,-6.1,0.0,1016.0,300.0,1.5,Philadelphia,USA,PA
1235,3,2016-01-03 04:00:00,2324.37,14,Public services,278369,,,-0.6,0.0,-5.6,0.0,1015.0,270.0,1.5,Philadelphia,USA,PA
1235,3,2016-01-03 05:00:00,2481.86,14,Public services,278369,,,-1.7,0.0,-6.1,0.0,1014.5,0.0,0.0,Philadelphia,USA,PA
1235,1,2016-01-04 04:00:00,2046.66,14,Public services,278369,,,1.1,0.0,-5.0,0.0,1012.5,290.0,2.1,Philadelphia,USA,PA
1235,0,2016-01-04 14:00:00,405.375,14,Public services,278369,,,-2.2,0.0,-12.2,0.0,1017.0,340.0,4.1,Philadelphia,USA,PA
1235,3,2016-01-04 19:00:00,2679.89,14,Public services,278369,,,-1.7,0.0,-16.1,0.0,1017.0,360.0,8.2,Philadelphia,USA,PA
1235,3,2016-01-04 23:00:00,2790.98,14,Public services,278369,,,-6.1,0.0,-17.8,0.0,1022.0,340.0,5.7,Philadelphia,USA,PA
1235,0,2016-01-05 00:00:00,349.75,14,Public services,278369,,,-7.2,0.0,-17.8,0.0,1024.0,350.0,6.2,Philadelphia,USA,PA
1235,3,2016-01-05 04:00:00,2659.16,14,Public services,278369,,,-11.1,0.0,-18.9,0.0,1028.0,350.0,5.7,Philadelphia,USA,PA
1235,0,2016-01-05 08:00:00,245.625,14,Public services,278369,,,-12.2,0.0,-19.4,0.0,1031.0,360.0,5.1,Philadelphia,USA,PA
1235,3,2016-01-05 13:00:00,2863.79,14,Public services,278369,,,-12.2,0.0,-20.0,0.0,1035.0,350.0,4.1,Philadelphia,USA,PA
1235,1,2016-01-06 00:00:00,1932.6,14,Public services,278369,,,-3.9,0.0,-16.7,0.0,1036.0,0.0,0.0,Philadelphia,USA,PA
1235,1,2016-01-06 03:00:00,1950.47,14,Public services,278369,,,-7.8,0.0,-14.4,0.0,1036.0,0.0,0.0,Philadelphia,USA,PA
1235,1,2016-01-06 06:00:00,1883.12,14,Public services,278369,,,-9.4,0.0,-13.9,0.0,1036.0,0.0,0.0,Philadelphia,USA,PA
1235,1,2016-01-06 14:00:00,1803.86,14,Public services,278369,,,-6.7,0.0,-9.4,0.0,1036.0,0.0,0.0,Philadelphia,USA,PA
1235,3,2016-01-06 14:00:00,2747.6,14,Public services,278369,,,-6.7,0.0,-9.4,0.0,1036.0,0.0,0.0,Philadelphia,USA,PA
1235,1,2016-01-06 22:00:00,1871.51,14,Public services,278369,,,2.2,0.0,-15.6,0.0,1031.0,220.0,2.1,Philadelphia,USA,PA
1235,3,2016-01-07 09:00:00,1968.21,14,Public services,278369,,,-5.0,4.0,-10.6,0.0,1027.0,340.0,3.1,Philadelphia,USA,PA
1235,0,2016-01-07 11:00:00,253.562,14,Public services,278369,,,-5.0,0.0,-10.0,0.0,1027.0,0.0,0.0,Philadelphia,USA,PA
1235,3,2016-01-07 17:00:00,1949.02,14,Public services,278369,,,3.9,,-11.7,0.0,1025.0,0.0,0.0,Philadelphia,USA,PA
1235,0,2016-01-08 10:00:00,255.062,14,Public services,278369,,,2.2,,-1.1,0.0,1021.0,350.0,2.6,Philadelphia,USA,PA
1235,1,2016-01-08 18:00:00,2075.16,14,Public services,278369,,,6.7,0.0,-2.2,0.0,1021.0,80.0,4.6,Philadelphia,USA,PA
1235,3,2016-01-08 21:00:00,1726.38,14,Public services,278369,,,6.1,,0.6,0.0,1020.5,80.0,3.1,Philadelphia,USA,PA
1235,0,2016-01-08 22:00:00,386.5,14,Public services,278369,,,6.1,,1.1,0.0,1021.0,80.0,2.6,Philadelphia,USA,PA
1235,0,2016-01-09 01:00:00,233.812,14,Public services,278369,,,5.0,4.0,0.6,0.0,1021.0,40.0,4.1,Philadelphia,USA,PA
