building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
1319,3,2016-01-01 01:00:00,394.899,14,Entertainment/public assembly,287419,,,5.6,0.0,-0.6,0.0,1019.5,300.0,2.6,Philadelphia,USA,PA
1319,3,2016-01-01 02:00:00,388.168,14,Entertainment/public assembly,287419,,,5.6,4.0,-0.6,0.0,1019.5,300.0,2.6,Philadelphia,USA,PA
1319,1,2016-01-01 05:00:00,19.4678,14,Entertainment/public assembly,287419,,,4.4,,-2.2,0.0,1019.0,300.0,4.1,Philadelphia,USA,PA
1319,1,2016-01-01 18:00:00,8.9113,14,Entertainment/public assembly,287419,,,3.9,,-3.9,0.0,1016.0,280.0,4.6,Philadelphia,USA,PA
1319,3,2016-01-02 02:00:00,627.624,14,Entertainment/public assembly,287419,,,1.1,0.0,-6.7,0.0,1018.0,280.0,3.1,Philadelphia,USA,PA
1319,3,2016-01-02 17:00:00,529.601,14,Entertainment/public assembly,287419,,,3.3,4.0,-6.7,0.0,1018.0,310.0,4.6,Philadelphia,USA,PA
1319,0,2016-01-03 12:00:00,107.997,14,Entertainment/public assembly,287419,,,-2.2,0.0,-5.0,-1.0,1011.0,190.0,1.5,Philadelphia,USA,PA
1319,1,2016-01-03 21:00:00,0.0,14,Entertainment/public assembly,287419,,,5.6,0.0,-5.0,0.0,1010.5,300.0,6.7,Philadelphia,USA,PA
1319,1,2016-01-04 07:00:00,41.6148,14,Entertainment/public assembly,287419,,,0.0,0.0,-5.0,0.0,1012.0,300.0,2.6,Philadelphia,USA,PA
1319,3,2016-01-04 10:00:00,790.77,14,Entertainment/public assembly,287419,,,0.6,,-6.7,0.0,1013.0,350.0,5.1,Philadelphia,USA,PA
1319,1,2016-01-04 15:00:00,195.045,14,Entertainment/public assembly,287419,,,-1.7,0.0,-12.2,0.0,1017.5,360.0,5.7,Philadelphia,USA,PA
1319,0,2016-01-04 17:00:00,119.994,14,Entertainment/public assembly,287419,,,-1.1,0.0,-14.4,0.0,1017.0,350.0,7.7,Philadelphia,USA,PA
1319,3,2016-01-04 17:00:00,1273.47,14,Entertainment/public assembly,287419,,,-1.1,0.0,-14.4,0.0,1017.0,350.0,7.7,Philadelphia,USA,PA
1319,3,2016-01-05 17:00:00,1444.77,14,Entertainment/public assembly,287419,,,-5.0,0.0,-20.6,0.0,1036.0,340.0,2.6,Philadelphia,USA,PA
1319,0,2016-01-05 18:00:00,107.997,14,Entertainment/public assembly,287419,,,-3.3,0.0,-19.4,0.0,1036.0,350.0,4.1,Philadelphia,USA,PA
