building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
1277,0,2016-01-01 11:00:00,49.1522,14,Office,45240,,,3.3,0.0,-3.3,0.0,1018.0,280.0,2.6,Philadelphia,USA,PA
1277,0,2016-01-01 12:00:00,48.8189,14,Office,45240,,,2.8,2.0,-3.3,0.0,1018.0,300.0,2.6,Philadelphia,USA,PA
1277,0,2016-01-02 18:00:00,60.6488,14,Office,45240,,,4.4,0.0,-6.7,0.0,1016.5,280.0,4.6,Philadelphia,USA,PA
1277,0,2016-01-02 21:00:00,61.3153,14,Office,45240,,,3.9,,-6.1,0.0,1015.5,300.0,4.1,Philadelphia,USA,PA
1277,0,2016-01-04 21:00:00,97.9711,14,Office,45240,,,-3.3,0.0,-17.2,0.0,1019.0,340.0,7.7,Philadelphia,USA,PA
1277,0,2016-01-05 12:00:00,103.303,14,Office,45240,,,-12.2,0.0,-20.0,0.0,1034.0,360.0,3.6,Philadelphia,USA,PA
1277,0,2016-01-06 15:00:00,116.132,14,Office,45240,,,-3.3,0.0,-11.1,0.0,1036.0,250.0,2.1,Philadelphia,USA,PA
1277,0,2016-01-06 21:00:00,108.301,14,Office,45240,,,3.3,0.0,-15.6,0.0,1031.0,200.0,2.6,Philadelphia,USA,PA
1277,0,2016-01-07 16:00:00,116.966,14,Office,45240,,,2.2,,-10.6,0.0,1026.0,160.0,1.5,Philadelphia,USA,PA
1277,0,2016-01-08 01:00:00,94.972,14,Office,45240,,,5.6,,-1.7,0.0,1023.5,0.0,0.0,Philadelphia,USA,PA
1277,0,2016-01-08 03:00:00,74.478,14,Office,45240,,,2.2,0.0,-3.9,0.0,1022.0,10.0,2.1,Philadelphia,USA,PA
1277,0,2016-01-08 04:00:00,68.4798,14,Office,45240,,,0.0,0.0,-4.4,0.0,1021.5,330.0,2.1,Philadelphia,USA,PA
1277,0,2016-01-09 13:00:00,88.9738,14,Office,45240,,,4.4,,1.1,0.0,1020.0,50.0,3.6,Philadelphia,USA,PA
1277,0,2016-01-09 17:00:00,104.802,14,Office,45240,,,8.3,,5.0,0.0,1020.5,90.0,3.6,Philadelphia,USA,PA
1277,0,2016-01-09 18:00:00,111.134,14,Office,45240,,,9.4,,5.6,0.0,1019.5,90.0,4.6,Philadelphia,USA,PA
1277,0,2016-01-09 22:00:00,73.9782,14,Office,45240,,,8.3,,6.7,0.0,1019.0,80.0,4.1,Philadelphia,USA,PA
1277,0,2016-01-12 10:00:00,69.9794,14,Office,45240,,,-8.9,0.0,-11.7,0.0,1017.5,110.0,1.5,Philadelphia,USA,PA
1277,0,2016-01-13 09:00:00,70.6458,14,Office,45240,,,-5.6,0.0,-13.9,0.0,1013.5,270.0,5.7,Philadelphia,USA,PA
1277,0,2016-01-14 03:00:00,77.3105,14,Office,45240,,,-5.0,0.0,-15.0,0.0,1017.0,290.0,3.1,Philadelphia,USA,PA
