building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
920,2,2016-01-01 15:00:00,9.15,9,Education,85623,,,6.7,,0.6,0.0,1032.0,20.0,4.6,San Antonio,USA,TX
920,0,2016-01-02 07:00:00,25.0,9,Education,85623,,,7.2,,-1.1,0.0,1032.0,360.0,2.1,San Antonio,USA,TX
920,1,2016-01-02 09:00:00,45.4025,9,Education,85623,,,7.2,,-1.7,0.0,1031.0,360.0,2.6,San Antonio,USA,TX
920,2,2016-01-02 13:00:00,9.15,9,Education,85623,,,6.7,,-0.6,-1.0,1031.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-02 14:00:00,43.0462,9,Education,85623,,,5.6,,1.1,3.0,1031.0,350.0,1.5,San Antonio,USA,TX
920,1,2016-01-02 19:00:00,43.0462,9,Education,85623,,,7.8,,-0.6,0.0,1030.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-03 11:00:00,41.0416,9,Education,85623,,,6.1,,4.4,0.0,1027.0,0.0,0.0,San Antonio,USA,TX
920,2,2016-01-03 20:00:00,9.15,9,Education,85623,,,13.9,,5.6,0.0,1024.0,300.0,3.6,San Antonio,USA,TX
920,0,2016-01-03 21:00:00,23.0,9,Education,85623,,,15.6,0.0,6.1,0.0,1023.5,,2.1,San Antonio,USA,TX
920,0,2016-01-03 23:00:00,24.0,9,Education,85623,,,15.6,0.0,5.6,0.0,1023.5,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-04 01:00:00,47.3368,9,Education,85623,,,11.7,0.0,0.0,0.0,1025.0,10.0,1.5,San Antonio,USA,TX
920,2,2016-01-04 16:00:00,262.3,9,Education,85623,,,8.3,0.0,0.0,0.0,1030.0,340.0,2.1,San Antonio,USA,TX
920,0,2016-01-04 21:00:00,26.0,9,Education,85623,,,14.4,0.0,-1.1,0.0,1025.0,50.0,2.1,San Antonio,USA,TX
920,1,2016-01-05 11:00:00,88.8708,9,Education,85623,,,3.9,0.0,0.6,0.0,1026.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-05 13:00:00,99.1752,9,Education,85623,,,3.9,0.0,0.0,0.0,1027.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-05 15:00:00,101.391,9,Education,85623,,,3.9,0.0,0.0,0.0,1028.0,90.0,3.1,San Antonio,USA,TX
920,2,2016-01-05 20:00:00,12.2,9,Education,85623,,,12.8,0.0,3.3,0.0,1024.0,,1.5,San Antonio,USA,TX
920,0,2016-01-05 21:00:00,31.0,9,Education,85623,,,12.2,0.0,3.3,0.0,1023.0,110.0,2.6,San Antonio,USA,TX
920,1,2016-01-06 06:00:00,80.149,9,Education,85623,,,9.4,,3.9,-1.0,1023.5,110.0,2.6,San Antonio,USA,TX
920,2,2016-01-06 12:00:00,237.9,9,Education,85623,,,7.8,,6.1,0.0,1021.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-07 01:00:00,44.2771,9,Education,85623,,,11.1,,10.6,3.0,1015.0,,1.5,San Antonio,USA,TX
920,2,2016-01-07 02:00:00,0.0,9,Education,85623,,,11.1,,10.6,-1.0,1015.0,0.0,0.0,San Antonio,USA,TX
920,2,2016-01-07 04:00:00,12.2,9,Education,85623,,,11.1,,10.6,0.0,1015.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-08 08:00:00,98.0146,9,Education,85623,,,9.4,0.0,8.3,0.0,1009.5,190.0,1.5,San Antonio,USA,TX
920,1,2016-01-08 12:00:00,101.883,9,Education,85623,,,8.3,0.0,7.8,0.0,1008.5,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-08 16:00:00,120.839,9,Education,85623,,,10.0,,9.4,0.0,1011.0,0.0,0.0,San Antonio,USA,TX
920,0,2016-01-08 21:00:00,30.0,9,Education,85623,,,17.8,,12.8,0.0,1005.5,,2.1,San Antonio,USA,TX
920,1,2016-01-09 01:00:00,45.719,9,Education,85623,,,13.9,,12.2,0.0,1007.0,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-09 04:00:00,39.6701,9,Education,85623,,,12.8,,11.7,0.0,1007.5,0.0,0.0,San Antonio,USA,TX
920,1,2016-01-09 12:00:00,36.8918,9,Education,85623,,,10.0,0.0,1.1,0.0,1012.0,300.0,4.1,San Antonio,USA,TX
920,2,2016-01-10 00:00:00,33.55,9,Education,85623,,,6.1,,-1.7,0.0,1020.5,330.0,4.1,San Antonio,USA,TX
920,0,2016-01-10 02:00:00,24.0,9,Education,85623,,,5.6,,-1.7,0.0,1022.5,340.0,3.6,San Antonio,USA,TX
920,0,2016-01-10 03:00:00,23.0,9,Education,85623,,,5.0,,-2.2,0.0,1023.0,330.0,3.6,San Antonio,USA,TX
920,1,2016-01-10 05:00:00,44.6992,9,Education,85623,,,3.9,0.0,-2.2,0.0,1024.0,320.0,2.6,San Antonio,USA,TX
920,2,2016-01-10 06:00:00,21.35,9,Education,85623,,,3.3,0.0,-1.7,0.0,,340.0,2.6,San Antonio,USA,TX
