building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
917,1,2016-01-01 01:00:00,128.646,9,Education,237702,,,10.0,,3.9,0.0,1028.0,20.0,3.1,San Antonio,USA,TX
917,2,2016-01-01 11:00:00,286.7,9,Education,237702,,,7.2,,1.7,-1.0,1031.0,10.0,5.7,San Antonio,USA,TX
917,1,2016-01-01 14:00:00,153.651,9,Education,237702,,,6.7,,0.6,0.0,1032.0,10.0,4.1,San Antonio,USA,TX
917,1,2016-01-02 15:00:00,143.488,9,Education,237702,,,6.7,,0.0,0.0,1032.0,360.0,1.5,San Antonio,USA,TX
917,0,2016-01-02 18:00:00,423.0,9,Education,237702,,,7.8,,-0.6,0.0,1031.0,,1.5,San Antonio,USA,TX
917,2,2016-01-02 20:00:00,353.8,9,Education,237702,,,7.8,,-0.6,-1.0,1028.0,,2.1,San Antonio,USA,TX
917,2,2016-01-03 05:00:00,85.4,9,Education,237702,,,6.1,,5.6,10.0,1028.0,0.0,0.0,San Antonio,USA,TX
917,2,2016-01-03 06:00:00,82.35,9,Education,237702,,,5.6,,5.0,5.0,1028.0,,1.5,San Antonio,USA,TX
917,1,2016-01-03 09:00:00,148.165,9,Education,237702,,,5.6,,5.0,0.0,1027.0,0.0,0.0,San Antonio,USA,TX
917,1,2016-01-03 11:00:00,178.797,9,Education,237702,,,6.1,,4.4,0.0,1027.0,0.0,0.0,San Antonio,USA,TX
917,1,2016-01-03 15:00:00,219.17,9,Education,237702,,,7.2,0.0,5.6,0.0,1028.0,310.0,2.6,San Antonio,USA,TX
917,0,2016-01-03 22:00:00,416.0,9,Education,237702,,,16.1,0.0,6.1,0.0,1023.5,300.0,2.6,San Antonio,USA,TX
917,0,2016-01-04 05:00:00,339.0,9,Education,237702,,,7.2,0.0,0.6,0.0,1027.0,340.0,1.5,San Antonio,USA,TX
917,0,2016-01-04 07:00:00,365.0,9,Education,237702,,,7.2,0.0,-0.6,0.0,1025.0,10.0,3.1,San Antonio,USA,TX
917,2,2016-01-04 12:00:00,179.95,9,Education,237702,,,3.3,0.0,-1.1,0.0,1027.0,340.0,2.6,San Antonio,USA,TX
917,1,2016-01-04 23:00:00,149.501,9,Education,237702,,,12.2,0.0,-1.1,0.0,1026.0,,2.1,San Antonio,USA,TX
917,1,2016-01-05 08:00:00,140.885,9,Education,237702,,,2.8,0.0,0.6,0.0,1026.0,0.0,0.0,San Antonio,USA,TX
917,2,2016-01-05 12:00:00,219.6,9,Education,237702,,,3.9,0.0,0.0,0.0,1027.0,50.0,1.5,San Antonio,USA,TX
917,0,2016-01-05 19:00:00,444.0,9,Education,237702,,,11.1,0.0,2.8,0.0,1026.0,0.0,0.0,San Antonio,USA,TX
917,2,2016-01-05 22:00:00,237.9,9,Education,237702,,,12.2,,3.9,0.0,1023.0,,1.5,San Antonio,USA,TX
917,1,2016-01-06 00:00:00,106.385,9,Education,237702,,,11.7,,3.9,0.0,1023.0,,1.5,San Antonio,USA,TX
917,2,2016-01-06 03:00:00,61.0,9,Education,237702,,,10.0,,3.9,0.0,1024.0,,1.5,San Antonio,USA,TX
917,2,2016-01-07 03:00:00,85.4,9,Education,237702,,,11.1,,10.6,0.0,1015.0,310.0,1.5,San Antonio,USA,TX
917,2,2016-01-07 06:00:00,85.4,9,Education,237702,,,11.1,,10.6,0.0,1014.0,0.0,0.0,San Antonio,USA,TX
917,0,2016-01-07 10:00:00,425.0,9,Education,237702,,,10.6,9.0,10.0,0.0,1012.5,0.0,0.0,San Antonio,USA,TX
917,2,2016-01-07 15:00:00,140.3,9,Education,237702,,,10.0,9.0,10.0,0.0,1013.5,0.0,0.0,San Antonio,USA,TX
917,1,2016-01-07 17:00:00,386.537,9,Education,237702,,,11.1,,10.0,0.0,1014.5,280.0,2.1,San Antonio,USA,TX
917,1,2016-01-08 02:00:00,192.301,9,Education,237702,,,15.0,0.0,11.7,0.0,1011.0,180.0,1.5,San Antonio,USA,TX
917,0,2016-01-08 05:00:00,328.0,9,Education,237702,,,12.2,0.0,10.0,0.0,1011.5,0.0,0.0,San Antonio,USA,TX
917,0,2016-01-08 09:00:00,415.0,9,Education,237702,,,9.4,0.0,8.3,0.0,1009.0,0.0,0.0,San Antonio,USA,TX
917,0,2016-01-09 01:00:00,351.0,9,Education,237702,,,13.9,,12.2,0.0,1007.0,0.0,0.0,San Antonio,USA,TX
