building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
715,0,2016-01-01 08:00:00,6.9,5,Education,23153,1976.0,2.0,5.0,0.0,4.0,,,110.0,7.2,Loughborough,United Kingdom,Loughborough
715,0,2016-01-01 20:00:00,5.6,5,Education,23153,1976.0,2.0,9.0,,7.0,,,120.0,11.3,Loughborough,United Kingdom,Loughborough
715,0,2016-01-04 04:00:00,6.3,5,Education,23153,1976.0,2.0,8.0,,7.0,,,210.0,5.7,Loughborough,United Kingdom,Loughborough
715,0,2016-01-05 17:00:00,31.3,5,Education,23153,1976.0,2.0,8.0,,6.0,,,230.0,2.6,Loughborough,United Kingdom,Loughborough
715,0,2016-01-06 10:00:00,46.9,5,Education,23153,1976.0,2.0,5.0,,4.0,,,350.0,2.1,Loughborough,United Kingdom,Loughborough
715,0,2016-01-06 18:00:00,19.5,5,Education,23153,1976.0,2.0,7.0,0.0,6.0,,,130.0,4.6,Loughborough,United Kingdom,Loughborough
715,0,2016-01-07 00:00:00,5.7,5,Education,23153,1976.0,2.0,8.0,,7.0,,,120.0,9.3,Loughborough,United Kingdom,Loughborough
715,0,2016-01-08 21:00:00,6.1,5,Education,23153,1976.0,2.0,7.0,0.0,6.0,,,180.0,4.1,Loughborough,United Kingdom,Loughborough
715,0,2016-01-10 01:00:00,5.8,5,Education,23153,1976.0,2.0,7.0,,3.0,,,220.0,9.8,Loughborough,United Kingdom,Loughborough
715,0,2016-01-10 11:00:00,4.7,5,Education,23153,1976.0,2.0,6.0,,5.0,,,220.0,3.1,Loughborough,United Kingdom,Loughborough
715,0,2016-01-10 13:00:00,4.5,5,Education,23153,1976.0,2.0,6.0,,4.0,,,230.0,6.7,Loughborough,United Kingdom,Loughborough
715,0,2016-01-10 20:00:00,5.6,5,Education,23153,1976.0,2.0,6.0,0.0,4.0,,,200.0,4.6,Loughborough,United Kingdom,Loughborough
