building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
221,3,2016-01-01 00:00:00,190.496,2,Education,204349,1993.0,,15.6,6.0,-5.6,,1015.5,270.0,3.6,Phoenix,USA,AZ
221,3,2016-01-01 14:00:00,128.951,2,Education,204349,1993.0,,3.3,0.0,-5.0,0.0,1019.0,0.0,0.0,Phoenix,USA,AZ
221,3,2016-01-01 22:00:00,161.189,2,Education,204349,1993.0,,17.8,2.0,-1.1,0.0,1017.5,0.0,0.0,Phoenix,USA,AZ
221,3,2016-01-02 06:00:00,175.843,2,Education,204349,1993.0,,11.1,0.0,0.0,0.0,1020.0,0.0,0.0,Phoenix,USA,AZ
221,3,2016-01-02 09:00:00,152.397,2,Education,204349,1993.0,,10.0,0.0,0.6,0.0,1019.5,100.0,2.6,Phoenix,USA,AZ
221,0,2016-01-02 17:00:00,418.69,2,Education,204349,1993.0,,14.4,4.0,0.0,0.0,1021.5,80.0,7.7,Phoenix,USA,AZ
221,3,2016-01-03 02:00:00,155.328,2,Education,204349,1993.0,,16.7,2.0,-0.6,0.0,1017.0,80.0,3.6,Phoenix,USA,AZ
221,1,2016-01-03 15:00:00,805.464,2,Education,204349,1993.0,,11.7,4.0,0.0,0.0,1018.5,90.0,4.1,Phoenix,USA,AZ
221,0,2016-01-03 18:00:00,422.52,2,Education,204349,1993.0,,17.8,2.0,0.0,0.0,1019.0,90.0,7.2,Phoenix,USA,AZ
221,0,2016-01-04 07:00:00,418.15,2,Education,204349,1993.0,,16.7,,-1.7,0.0,1011.0,110.0,1.5,Phoenix,USA,AZ
221,0,2016-01-05 09:00:00,437.47,2,Education,204349,1993.0,,11.7,,10.0,0.0,1013.0,110.0,1.5,Phoenix,USA,AZ
221,0,2016-01-05 10:00:00,456.18,2,Education,204349,1993.0,,11.7,,9.4,0.0,1013.0,130.0,4.6,Phoenix,USA,AZ
221,3,2016-01-05 12:00:00,161.189,2,Education,204349,1993.0,,11.1,8.0,9.4,0.0,1013.0,90.0,4.6,Phoenix,USA,AZ
221,1,2016-01-06 03:00:00,351.087,2,Education,204349,1993.0,,12.8,,11.7,0.0,1011.5,110.0,3.6,Phoenix,USA,AZ
221,3,2016-01-06 05:00:00,172.912,2,Education,204349,1993.0,,13.3,,12.2,-1.0,1011.0,140.0,4.6,Phoenix,USA,AZ
221,1,2016-01-06 22:00:00,324.887,2,Education,204349,1993.0,,15.0,,4.4,0.0,1014.0,230.0,5.1,Phoenix,USA,AZ
221,3,2016-01-06 22:00:00,169.981,2,Education,204349,1993.0,,15.0,,4.4,0.0,1014.0,230.0,5.1,Phoenix,USA,AZ
221,3,2016-01-07 07:00:00,178.773,2,Education,204349,1993.0,,10.6,,7.8,3.0,1013.5,90.0,4.1,Phoenix,USA,AZ
221,3,2016-01-07 08:00:00,175.843,2,Education,204349,1993.0,,10.6,,6.7,-1.0,1014.0,160.0,2.6,Phoenix,USA,AZ
221,0,2016-01-07 15:00:00,465.71,2,Education,204349,1993.0,,10.0,,8.3,-1.0,1010.5,130.0,3.6,Phoenix,USA,AZ
221,1,2016-01-08 16:00:00,361.216,2,Education,204349,1993.0,,8.3,,6.1,-1.0,1013.0,0.0,0.0,Phoenix,USA,AZ
221,3,2016-01-08 19:00:00,172.912,2,Education,204349,1993.0,,10.6,,5.0,0.0,1014.0,,1.5,Phoenix,USA,AZ
221,3,2016-01-08 20:00:00,175.843,2,Education,204349,1993.0,,12.2,,3.9,0.0,1013.5,270.0,4.6,Phoenix,USA,AZ
221,3,2016-01-08 21:00:00,175.843,2,Education,204349,1993.0,,11.7,,3.3,0.0,1013.5,240.0,3.6,Phoenix,USA,AZ
221,1,2016-01-09 02:00:00,333.01,2,Education,204349,1993.0,,11.1,,5.0,0.0,1016.0,210.0,2.1,Phoenix,USA,AZ
