building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
283,0,2016-01-05 22:00:00,44.69,2,Entertainment/public assembly,51920,,,13.9,,11.7,-1.0,1011.5,80.0,3.6,Phoenix,USA,AZ
283,0,2016-01-06 04:00:00,40.9,2,Entertainment/public assembly,51920,,,13.3,,11.7,0.0,1011.5,80.0,3.1,Phoenix,USA,AZ
283,0,2016-01-08 09:00:00,139.85,2,Entertainment/public assembly,51920,,,8.3,,6.1,0.0,1010.0,220.0,1.5,Phoenix,USA,AZ
283,0,2016-01-08 13:00:00,147.85,2,Entertainment/public assembly,51920,,,7.8,,6.1,0.0,1010.5,90.0,2.1,Phoenix,USA,AZ
283,0,2016-01-08 14:00:00,141.71,2,Entertainment/public assembly,51920,,,7.8,,6.1,0.0,1011.0,0.0,0.0,Phoenix,USA,AZ
283,0,2016-01-08 15:00:00,146.05,2,Entertainment/public assembly,51920,,,7.8,,6.1,0.0,1012.0,80.0,2.1,Phoenix,USA,AZ
283,0,2016-01-09 07:00:00,144.13,2,Entertainment/public assembly,51920,,,8.9,,6.1,0.0,1018.5,80.0,2.1,Phoenix,USA,AZ
283,0,2016-01-09 14:00:00,149.18,2,Entertainment/public assembly,51920,,,6.1,0.0,3.9,0.0,1020.5,90.0,2.1,Phoenix,USA,AZ
283,0,2016-01-12 12:00:00,155.26,2,Entertainment/public assembly,51920,,,5.6,0.0,-0.6,0.0,1023.0,100.0,1.5,Phoenix,USA,AZ
283,0,2016-01-12 23:00:00,40.43,2,Entertainment/public assembly,51920,,,18.9,0.0,-8.3,0.0,1018.5,40.0,2.6,Phoenix,USA,AZ
283,0,2016-01-14 05:00:00,80.65,2,Entertainment/public assembly,51920,,,11.7,2.0,0.0,0.0,1016.5,0.0,0.0,Phoenix,USA,AZ
283,0,2016-01-15 03:00:00,47.59,2,Entertainment/public assembly,51920,,,13.3,2.0,1.7,0.0,1015.5,0.0,0.0,Phoenix,USA,AZ
283,0,2016-01-15 09:00:00,136.4,2,Entertainment/public assembly,51920,,,7.2,0.0,2.8,0.0,1015.0,100.0,2.6,Phoenix,USA,AZ
283,0,2016-01-16 01:00:00,45.74,2,Entertainment/public assembly,51920,,,14.4,2.0,0.6,0.0,1014.0,320.0,2.1,Phoenix,USA,AZ
283,0,2016-01-16 14:00:00,154.72,2,Entertainment/public assembly,51920,,,5.0,0.0,2.2,0.0,1020.5,140.0,1.5,Phoenix,USA,AZ
283,0,2016-01-16 16:00:00,116.31,2,Entertainment/public assembly,51920,,,7.2,4.0,2.2,0.0,1022.0,120.0,2.1,Phoenix,USA,AZ
283,0,2016-01-17 06:00:00,137.8,2,Entertainment/public assembly,51920,,,12.2,8.0,2.8,0.0,1020.0,220.0,1.5,Phoenix,USA,AZ
283,0,2016-01-17 08:00:00,138.55,2,Entertainment/public assembly,51920,,,10.6,2.0,3.3,0.0,1020.0,130.0,1.5,Phoenix,USA,AZ
283,0,2016-01-17 10:00:00,142.99,2,Entertainment/public assembly,51920,,,8.9,2.0,3.3,0.0,1020.0,100.0,2.1,Phoenix,USA,AZ
283,0,2016-01-18 03:00:00,46.34,2,Entertainment/public assembly,51920,,,14.4,2.0,3.3,0.0,1020.5,140.0,2.1,Phoenix,USA,AZ
