building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
1351,2,2016-01-01 02:00:00,226.209,15,Office,40611,,,-1.0,,-1.0,,,330.0,2.6,Pittsburgh,USA,PA
1351,1,2016-01-01 07:00:00,0.8506,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,2,2016-01-01 09:00:00,351.977,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,1,2016-01-01 13:00:00,0.5787,15,Office,40611,,,-1.0,,-3.0,,,240.0,3.1,Pittsburgh,USA,PA
1351,1,2016-01-02 22:00:00,0.6166,15,Office,40611,,,-2.0,,-5.0,,,230.0,4.1,Pittsburgh,USA,PA
1351,2,2016-01-03 16:00:00,404.493,15,Office,40611,,,-1.0,,-2.0,,,300.0,2.1,Pittsburgh,USA,PA
1351,2,2016-01-03 22:00:00,366.511,15,Office,40611,,,1.0,,-4.0,,,290.0,5.1,Pittsburgh,USA,PA
1351,1,2016-01-04 00:00:00,0.4452,15,Office,40611,,,-2.0,,-4.0,,,330.0,6.2,Pittsburgh,USA,PA
1351,1,2016-01-04 19:00:00,1.4433,15,Office,40611,,,-13.0,,-17.0,,,360.0,6.7,Pittsburgh,USA,PA
1351,1,2016-01-05 10:00:00,1.8982,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,0,2016-01-06 00:00:00,25.775,15,Office,40611,,,-12.0,0.0,-14.0,,,,2.1,Pittsburgh,USA,PA
1351,1,2016-01-06 01:00:00,0.2264,15,Office,40611,,,-13.0,0.0,-15.0,,,,1.5,Pittsburgh,USA,PA
1351,2,2016-01-06 11:00:00,477.006,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,1,2016-01-06 14:00:00,1.9644,15,Office,40611,,,-8.0,0.0,-13.0,,,90.0,3.1,Pittsburgh,USA,PA
1351,1,2016-01-07 05:00:00,1.3434,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,0,2016-01-07 09:00:00,30.375,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,0,2016-01-07 10:00:00,34.15,15,Office,40611,,,,,,,,,,Pittsburgh,USA,PA
1351,2,2016-01-07 12:00:00,411.326,15,Office,40611,,,-9.0,0.0,-13.0,,,90.0,3.1,Pittsburgh,USA,PA
1351,1,2016-01-08 01:00:00,0.2267,15,Office,40611,,,-4.0,0.0,-10.0,,,0.0,0.0,Pittsburgh,USA,PA
1351,1,2016-01-09 00:00:00,0.6147,15,Office,40611,,,2.2,,-2.2,,1019.5,140.0,3.6,Pittsburgh,USA,PA
1351,2,2016-01-09 12:00:00,326.132,15,Office,40611,,,3.3,,1.7,,1017.5,160.0,6.7,Pittsburgh,USA,PA
1351,2,2016-01-10 14:00:00,265.926,15,Office,40611,,,8.0,,7.0,,,120.0,5.1,Pittsburgh,USA,PA
1351,2,2016-01-10 21:00:00,392.458,15,Office,40611,,,10.0,,4.0,,,230.0,3.6,Pittsburgh,USA,PA
