building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
1355,2,2016-01-01 04:00:00,849.131,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,0,2016-01-01 15:00:00,29.35,15,Education,50567,,,-1.0,,-2.0,,,240.0,4.6,Pittsburgh,USA,PA
1355,1,2016-01-01 22:00:00,0.9372,15,Education,50567,,,-3.0,,-4.0,,,320.0,3.6,Pittsburgh,USA,PA
1355,1,2016-01-02 12:00:00,0.9005,15,Education,50567,,,-3.0,,-7.0,,,280.0,4.1,Pittsburgh,USA,PA
1355,2,2016-01-03 10:00:00,845.268,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,0,2016-01-03 17:00:00,34.025,15,Education,50567,,,1.0,,-2.0,,,260.0,3.1,Pittsburgh,USA,PA
1355,1,2016-01-03 17:00:00,0.9216,15,Education,50567,,,1.0,,-2.0,,,260.0,3.1,Pittsburgh,USA,PA
1355,2,2016-01-04 01:00:00,929.336,15,Education,50567,,,-3.0,,-5.0,,,320.0,6.7,Pittsburgh,USA,PA
1355,2,2016-01-04 08:00:00,1204.21,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,1,2016-01-04 15:00:00,0.921,15,Education,50567,,,-12.0,,-15.0,,,10.0,4.1,Pittsburgh,USA,PA
1355,1,2016-01-05 05:00:00,0.979,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,0,2016-01-05 09:00:00,34.625,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,0,2016-01-06 01:00:00,37.225,15,Education,50567,,,-13.0,0.0,-15.0,,,,1.5,Pittsburgh,USA,PA
1355,1,2016-01-06 10:00:00,0.8841,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,2,2016-01-06 13:00:00,861.02,15,Education,50567,,,-12.0,0.0,-16.0,,,110.0,3.6,Pittsburgh,USA,PA
1355,2,2016-01-06 14:00:00,936.09,15,Education,50567,,,-8.0,0.0,-13.0,,,90.0,3.1,Pittsburgh,USA,PA
1355,2,2016-01-06 20:00:00,1039.72,15,Education,50567,,,2.0,0.0,-12.0,,,150.0,3.6,Pittsburgh,USA,PA
1355,0,2016-01-07 08:00:00,41.925,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,0,2016-01-07 11:00:00,40.325,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,0,2016-01-07 14:00:00,43.425,15,Education,50567,,,-7.0,0.0,-12.0,,,80.0,3.1,Pittsburgh,USA,PA
1355,1,2016-01-07 14:00:00,0.9415,15,Education,50567,,,-7.0,0.0,-12.0,,,80.0,3.1,Pittsburgh,USA,PA
1355,0,2016-01-07 22:00:00,38.5,15,Education,50567,,,1.0,0.0,-8.0,,,,0.0,Pittsburgh,USA,PA
1355,2,2016-01-08 01:00:00,962.027,15,Education,50567,,,-4.0,0.0,-10.0,,,0.0,0.0,Pittsburgh,USA,PA
1355,1,2016-01-08 06:00:00,0.951,15,Education,50567,,,,,,,,,,Pittsburgh,USA,PA
1355,2,2016-01-09 02:00:00,826.833,15,Education,50567,,,2.8,,-1.1,,1019.0,150.0,7.2,Pittsburgh,USA,PA
1355,0,2016-01-09 11:00:00,32.65,15,Education,50567,,,3.3,,1.7,,1017.5,170.0,6.2,Pittsburgh,USA,PA
1355,1,2016-01-09 13:00:00,0.8629,15,Education,50567,,,3.3,,1.7,-1.0,1018.0,170.0,7.7,Pittsburgh,USA,PA
1355,2,2016-01-09 19:00:00,952.482,15,Education,50567,,,6.7,,3.3,,1017.0,170.0,7.2,Pittsburgh,USA,PA
1355,0,2016-01-10 08:00:00,35.775,15,Education,50567,,,6.1,,4.4,,1010.0,130.0,3.1,Pittsburgh,USA,PA
1355,2,2016-01-10 12:00:00,780.53,15,Education,50567,,,7.2,,6.1,58.0,1001.5,130.0,3.6,Pittsburgh,USA,PA
1355,1,2016-01-10 19:00:00,1.0378,15,Education,50567,,,11.0,,7.0,,,210.0,5.1,Pittsburgh,USA,PA
1355,0,2016-01-11 00:00:00,39.25,15,Education,50567,,,2.0,,-3.0,,,280.0,6.2,Pittsburgh,USA,PA
1355,0,2016-01-11 13:00:00,38.2,15,Education,50567,,,-6.7,,-11.7,-1.0,1011.0,270.0,7.7,Pittsburgh,USA,PA
1355,1,2016-01-11 15:00:00,1.0462,15,Education,50567,,,-6.7,,-12.8,-1.0,1013.0,260.0,10.3,Pittsburgh,USA,PA
1355,1,2016-01-11 18:00:00,0.8943,15,Education,50567,,,-6.1,,-13.3,,,270.0,6.7,Pittsburgh,USA,PA
1355,1,2016-01-12 01:00:00,0.8511,15,Education,50567,,,-7.2,,-14.4,,,230.0,4.6,Pittsburgh,USA,PA
1355,0,2016-01-12 03:00:00,38.65,15,Education,50567,,,-8.9,2.0,-15.0,,,200.0,2.6,Pittsburgh,USA,PA
1355,1,2016-01-12 12:00:00,0.9998,15,Education,50567,,,-7.2,,-10.6,-1.0,1010.0,140.0,4.6,Pittsburgh,USA,PA
1355,0,2016-01-12 13:00:00,40.2,15,Education,50567,,,-6.7,0.0,-11.1,-1.0,1009.0,160.0,5.1,Pittsburgh,USA,PA
1355,0,2016-01-12 14:00:00,37.625,15,Education,50567,,,-5.6,0.0,-10.6,-1.0,1008.0,160.0,4.6,Pittsburgh,USA,PA
1355,0,2016-01-12 18:00:00,37.225,15,Education,50567,,,-3.0,,-7.0,-1.0,,180.0,7.7,Pittsburgh,USA,PA
1355,0,2016-01-13 01:00:00,36.65,15,Education,50567,,,-6.1,,-13.3,-1.0,1005.5,270.0,7.7,Pittsburgh,USA,PA
1355,0,2016-01-13 07:00:00,38.1,15,Education,50567,,,-7.2,,-11.1,-1.0,1009.0,290.0,11.8,Pittsburgh,USA,PA
1355,1,2016-01-13 07:00:00,1.0461,15,Education,50567,,,-7.2,,-11.1,-1.0,1009.0,290.0,11.8,Pittsburgh,USA,PA
1355,0,2016-01-13 08:00:00,34.875,15,Education,50567,,,-7.8,,-11.7,-1.0,1010.0,290.0,5.7,Pittsburgh,USA,PA
1355,1,2016-01-13 12:00:00,0.9619,15,Education,50567,,,-9.4,2.0,-15.0,,1013.5,280.0,8.2,Pittsburgh,USA,PA
1355,1,2016-01-13 15:00:00,1.0052,15,Education,50567,,,-7.2,4.0,-15.0,,1015.5,280.0,9.3,Pittsburgh,USA,PA
1355,0,2016-01-13 16:00:00,35.4,15,Education,50567,,,-7.2,,-15.0,,,300.0,8.2,Pittsburgh,USA,PA
1355,1,2016-01-13 22:00:00,0.9779,15,Education,50567,,,-7.8,,-13.9,-1.0,,260.0,5.7,Pittsburgh,USA,PA
1355,2,2016-01-14 02:00:00,1186.51,15,Education,50567,,,-8.9,,-13.9,-1.0,,210.0,4.6,Pittsburgh,USA,PA
1355,2,2016-01-14 07:00:00,1064.05,15,Education,50567,,,-10.0,,-13.9,-1.0,1011.5,210.0,6.2,Pittsburgh,USA,PA
1355,2,2016-01-14 13:00:00,1059.71,15,Education,50567,,,-8.3,,-11.1,3.0,1011.0,210.0,3.1,Pittsburgh,USA,PA
1355,1,2016-01-14 16:00:00,0.9752,15,Education,50567,,,-5.0,,-9.4,-1.0,1012.0,230.0,3.1,Pittsburgh,USA,PA
1355,0,2016-01-14 19:00:00,38.85,15,Education,50567,,,-3.3,,-7.8,-1.0,1011.0,0.0,0.0,Pittsburgh,USA,PA
1355,0,2016-01-15 07:00:00,40.875,15,Education,50567,,,-6.7,4.0,-7.8,,1011.5,80.0,2.6,Pittsburgh,USA,PA
1355,0,2016-01-15 18:00:00,38.95,15,Education,50567,,,7.2,0.0,-0.6,,1006.5,170.0,3.1,Pittsburgh,USA,PA
1355,1,2016-01-15 18:00:00,1.1075,15,Education,50567,,,7.2,0.0,-0.6,,1006.5,170.0,3.1,Pittsburgh,USA,PA
1355,2,2016-01-15 21:00:00,904.835,15,Education,50567,,,6.7,0.0,-1.7,,1004.0,160.0,4.1,Pittsburgh,USA,PA
1355,2,2016-01-15 22:00:00,993.538,15,Education,50567,,,5.6,0.0,-1.7,,1004.0,150.0,3.6,Pittsburgh,USA,PA
1355,2,2016-01-16 00:00:00,901.545,15,Education,50567,,,5.6,0.0,-1.7,,1003.0,120.0,4.1,Pittsburgh,USA,PA
1355,0,2016-01-16 09:00:00,35.1,15,Education,50567,,,1.7,,1.1,15.0,996.5,130.0,1.5,Pittsburgh,USA,PA
1355,2,2016-01-17 04:00:00,892.894,15,Education,50567,,,-1.7,,-6.1,-1.0,1010.0,290.0,6.2,Pittsburgh,USA,PA
1355,1,2016-01-17 08:00:00,0.9232,15,Education,50567,,,-3.3,,-6.7,-1.0,1011.5,330.0,1.5,Pittsburgh,USA,PA
1355,0,2016-01-18 01:00:00,38.55,15,Education,50567,,,-3.9,,-4.4,-1.0,1005.5,140.0,1.5,Pittsburgh,USA,PA
1355,0,2016-01-18 03:00:00,37.7,15,Education,50567,,,-4.0,,-6.0,-1.0,,300.0,8.8,Pittsburgh,USA,PA
1355,2,2016-01-18 03:00:00,1074.78,15,Education,50567,,,-4.0,,-6.0,-1.0,,300.0,8.8,Pittsburgh,USA,PA
1355,2,2016-01-18 18:00:00,1138.78,15,Education,50567,,,-8.9,,-11.1,-1.0,1011.0,260.0,4.6,Pittsburgh,USA,PA
1355,0,2016-01-18 20:00:00,37.675,15,Education,50567,,,-7.2,,-12.2,-1.0,1011.5,290.0,7.7,Pittsburgh,USA,PA
