building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
351,0,2016-01-02 01:00:00,33.71,3,Education,58908,1910.0,,3.9,0.0,-5.0,0.0,1020.5,330.0,3.6,Philadelphia,USA,PA
351,0,2016-01-02 17:00:00,26.92,3,Education,58908,1910.0,,7.2,0.0,-4.4,0.0,1020.5,290.0,3.6,Philadelphia,USA,PA
351,0,2016-01-03 17:00:00,27.98,3,Education,58908,1910.0,,7.8,4.0,-0.6,0.0,1012.0,170.0,2.6,Philadelphia,USA,PA
351,0,2016-01-04 07:00:00,57.02,3,Education,58908,1910.0,,1.7,4.0,-4.4,0.0,1015.0,330.0,2.1,Philadelphia,USA,PA
351,0,2016-01-05 21:00:00,48.57,3,Education,58908,1910.0,,0.6,0.0,-16.1,0.0,1037.0,,1.5,Philadelphia,USA,PA
351,0,2016-01-07 21:00:00,52.58,3,Education,58908,1910.0,,5.6,8.0,2.8,0.0,1024.0,0.0,0.0,Philadelphia,USA,PA
351,0,2016-01-08 04:00:00,51.48,3,Education,58908,1910.0,,4.4,,2.8,0.0,,50.0,2.6,Philadelphia,USA,PA
351,0,2016-01-12 06:00:00,49.55,3,Education,58908,1910.0,,-1.1,6.0,-11.1,0.0,1019.5,180.0,2.1,Philadelphia,USA,PA
351,0,2016-01-12 10:00:00,112.65,3,Education,58908,1910.0,,-0.6,,-9.4,0.0,1017.0,170.0,3.6,Philadelphia,USA,PA
351,0,2016-01-12 11:00:00,112.42,3,Education,58908,1910.0,,0.0,,-8.3,0.0,1016.0,170.0,5.1,Philadelphia,USA,PA
351,0,2016-01-14 21:00:00,48.05,3,Education,58908,1910.0,,11.1,2.0,-2.2,0.0,1013.5,190.0,5.7,Philadelphia,USA,PA
351,0,2016-01-16 11:00:00,56.43,3,Education,58908,1910.0,,6.7,,5.0,0.0,,250.0,3.6,Philadelphia,USA,PA
351,0,2016-01-17 03:00:00,51.67,3,Education,58908,1910.0,,5.0,6.0,-2.2,0.0,1011.0,330.0,4.1,Philadelphia,USA,PA
351,0,2016-01-17 05:00:00,52.72,3,Education,58908,1910.0,,3.3,2.0,-2.2,0.0,1012.0,340.0,3.1,Philadelphia,USA,PA
351,0,2016-01-18 08:00:00,46.54,3,Education,58908,1910.0,,-0.6,,-8.9,-1.0,1012.0,310.0,10.3,Philadelphia,USA,PA
351,0,2016-01-20 08:00:00,90.62,3,Education,58908,1910.0,,-6.1,0.0,-15.6,0.0,1029.0,310.0,6.2,Philadelphia,USA,PA
351,0,2016-01-21 01:00:00,40.42,3,Education,58908,1910.0,,-3.3,,-5.6,3.0,1022.0,200.0,3.1,Philadelphia,USA,PA
