building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
535,0,2016-01-02 05:00:00,32.37,3,Healthcare,15000,2010.0,,2.8,2.0,-5.6,0.0,1020.5,260.0,2.6,Philadelphia,USA,PA
535,0,2016-01-02 21:00:00,22.33,3,Healthcare,15000,2010.0,,8.9,0.0,-3.9,0.0,1017.0,210.0,3.6,Philadelphia,USA,PA
535,0,2016-01-05 09:00:00,49.42,3,Healthcare,15000,2010.0,,-8.3,0.0,-17.2,0.0,1034.0,340.0,9.8,Philadelphia,USA,PA
535,0,2016-01-06 20:00:00,28.17,3,Healthcare,15000,2010.0,,4.4,2.0,-10.6,0.0,1032.0,170.0,2.6,Philadelphia,USA,PA
535,0,2016-01-07 03:00:00,28.42,3,Healthcare,15000,2010.0,,2.2,6.0,-5.0,0.0,1031.0,110.0,1.5,Philadelphia,USA,PA
535,0,2016-01-08 19:00:00,25.74,3,Healthcare,15000,2010.0,,6.1,,5.0,-1.0,1020.0,50.0,2.6,Philadelphia,USA,PA
535,0,2016-01-08 22:00:00,25.78,3,Healthcare,15000,2010.0,,5.6,,5.0,0.0,,0.0,0.0,Philadelphia,USA,PA
535,0,2016-01-09 05:00:00,25.74,3,Healthcare,15000,2010.0,,6.1,,4.4,0.0,1020.5,30.0,1.5,Philadelphia,USA,PA
535,0,2016-01-09 09:00:00,21.55,3,Healthcare,15000,2010.0,,6.1,8.0,3.3,0.0,1019.5,40.0,2.1,Philadelphia,USA,PA
535,0,2016-01-10 05:00:00,24.73,3,Healthcare,15000,2010.0,,10.0,,9.4,10.0,1009.5,60.0,4.6,Philadelphia,USA,PA
535,0,2016-01-10 19:00:00,24.49,3,Healthcare,15000,2010.0,,15.6,,5.6,0.0,996.0,230.0,9.8,Philadelphia,USA,PA
535,0,2016-01-11 00:00:00,25.95,3,Healthcare,15000,2010.0,,7.8,2.0,-2.2,0.0,1004.5,290.0,7.2,Philadelphia,USA,PA
535,0,2016-01-12 14:00:00,36.15,3,Healthcare,15000,2010.0,,1.7,,-7.8,0.0,1013.5,190.0,6.2,Philadelphia,USA,PA
535,0,2016-01-13 09:00:00,41.87,3,Healthcare,15000,2010.0,,-5.0,0.0,-15.0,0.0,1020.5,270.0,4.6,Philadelphia,USA,PA
535,0,2016-01-13 15:00:00,70.64,3,Healthcare,15000,2010.0,,-3.9,2.0,-16.7,0.0,1023.5,270.0,4.1,Philadelphia,USA,PA
535,0,2016-01-14 02:00:00,56.98,3,Healthcare,15000,2010.0,,-2.8,,-15.6,0.0,1019.0,350.0,1.5,Philadelphia,USA,PA
535,0,2016-01-14 14:00:00,52.12,3,Healthcare,15000,2010.0,,-0.6,4.0,-10.6,0.0,1016.0,200.0,3.1,Philadelphia,USA,PA
535,0,2016-01-16 11:00:00,31.15,3,Healthcare,15000,2010.0,,6.7,,5.0,0.0,,250.0,3.6,Philadelphia,USA,PA
535,0,2016-01-17 12:00:00,33.13,3,Healthcare,15000,2010.0,,2.8,8.0,-3.3,0.0,1011.5,20.0,4.6,Philadelphia,USA,PA
535,0,2016-01-17 13:00:00,34.61,3,Healthcare,15000,2010.0,,2.8,,-3.3,0.0,1011.5,10.0,3.1,Philadelphia,USA,PA
535,0,2016-01-17 16:00:00,36.03,3,Healthcare,15000,2010.0,,2.2,,-2.8,-1.0,1012.5,140.0,3.1,Philadelphia,USA,PA
535,0,2016-01-18 07:00:00,38.25,3,Healthcare,15000,2010.0,,0.0,,-6.1,-1.0,1010.5,320.0,7.7,Philadelphia,USA,PA
535,0,2016-01-21 05:00:00,52.14,3,Healthcare,15000,2010.0,,-3.3,,-5.0,-1.0,1021.0,210.0,1.5,Philadelphia,USA,PA
535,0,2016-01-21 06:00:00,49.22,3,Healthcare,15000,2010.0,,-3.3,8.0,-5.0,-1.0,1020.5,250.0,2.1,Philadelphia,USA,PA
535,0,2016-01-21 09:00:00,57.29,3,Healthcare,15000,2010.0,,-3.9,0.0,-9.4,0.0,1022.5,300.0,4.1,Philadelphia,USA,PA
535,0,2016-01-21 21:00:00,45.31,3,Healthcare,15000,2010.0,,0.6,6.0,-10.6,0.0,1025.0,330.0,5.1,Philadelphia,USA,PA
