building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
446,0,2016-01-01 01:00:00,186.17,3,Public services,43992,,,9.4,,2.8,0.0,1021.5,350.0,6.2,Philadelphia,USA,PA
446,0,2016-01-01 10:00:00,177.8,3,Public services,43992,,,5.6,,-1.1,0.0,1020.5,320.0,3.6,Philadelphia,USA,PA
446,0,2016-01-03 06:00:00,197.09,3,Public services,43992,,,2.8,0.0,-0.6,0.0,1015.5,170.0,2.1,Philadelphia,USA,PA
446,0,2016-01-04 07:00:00,188.85,3,Public services,43992,,,1.7,4.0,-4.4,0.0,1015.0,330.0,2.1,Philadelphia,USA,PA
446,0,2016-01-04 18:00:00,224.93,3,Public services,43992,,,2.2,4.0,-12.2,0.0,1019.5,330.0,10.3,Philadelphia,USA,PA
446,0,2016-01-07 10:00:00,220.52,3,Public services,43992,,,2.2,,-2.2,0.0,1028.0,70.0,1.5,Philadelphia,USA,PA
446,0,2016-01-07 19:00:00,197.65,3,Public services,43992,,,5.0,,2.2,0.0,1024.0,0.0,0.0,Philadelphia,USA,PA
446,0,2016-01-08 05:00:00,187.33,3,Public services,43992,,,4.4,,2.8,0.0,1022.5,340.0,1.5,Philadelphia,USA,PA
446,0,2016-01-08 12:00:00,216.13,3,Public services,43992,,,4.4,8.0,3.3,0.0,1021.5,50.0,2.1,Philadelphia,USA,PA
446,0,2016-01-09 12:00:00,186.4,3,Public services,43992,,,5.6,8.0,4.4,-1.0,1020.0,360.0,1.5,Philadelphia,USA,PA
446,0,2016-01-09 21:00:00,194.59,3,Public services,43992,,,10.0,8.0,7.8,-1.0,1018.0,10.0,2.6,Philadelphia,USA,PA
446,0,2016-01-10 17:00:00,185.19,3,Public services,43992,,,16.1,,10.0,0.0,996.5,220.0,9.3,Philadelphia,USA,PA
446,0,2016-01-11 13:00:00,224.9,3,Public services,43992,,,-1.7,0.0,-13.3,0.0,1018.0,300.0,5.7,Philadelphia,USA,PA
446,0,2016-01-11 20:00:00,202.34,3,Public services,43992,,,4.4,2.0,-14.4,0.0,1017.5,280.0,6.2,Philadelphia,USA,PA
446,0,2016-01-12 03:00:00,200.89,3,Public services,43992,,,-1.1,4.0,-11.7,0.0,1020.5,350.0,2.1,Philadelphia,USA,PA
446,0,2016-01-12 09:00:00,222.27,3,Public services,43992,,,-1.1,8.0,-10.6,0.0,1018.0,160.0,2.1,Philadelphia,USA,PA
446,0,2016-01-12 22:00:00,204.31,3,Public services,43992,,,7.2,,-6.7,0.0,1006.0,240.0,3.6,Philadelphia,USA,PA
446,0,2016-01-13 01:00:00,203.12,3,Public services,43992,,,2.8,,-1.7,-1.0,,290.0,10.8,Philadelphia,USA,PA
446,0,2016-01-13 18:00:00,217.33,3,Public services,43992,,,-1.7,4.0,-16.7,0.0,1021.0,280.0,5.7,Philadelphia,USA,PA
446,0,2016-01-13 19:00:00,221.05,3,Public services,43992,,,-1.1,4.0,-16.7,0.0,1020.0,310.0,7.7,Philadelphia,USA,PA
446,0,2016-01-14 16:00:00,195.68,3,Public services,43992,,,3.9,2.0,-5.6,0.0,1016.5,170.0,3.6,Philadelphia,USA,PA
446,0,2016-01-15 23:00:00,203.47,3,Public services,43992,,,7.8,,2.2,3.0,1006.5,180.0,3.1,Philadelphia,USA,PA
446,0,2016-01-16 06:00:00,197.65,3,Public services,43992,,,6.1,8.0,5.0,3.0,996.5,360.0,4.6,Philadelphia,USA,PA
446,0,2016-01-16 07:00:00,196.4,3,Public services,43992,,,6.7,,5.6,-1.0,997.0,350.0,3.1,Philadelphia,USA,PA
446,0,2016-01-16 21:00:00,203.24,3,Public services,43992,,,10.6,8.0,1.7,0.0,1006.0,320.0,6.7,Philadelphia,USA,PA
446,0,2016-01-18 16:00:00,194.29,3,Public services,43992,,,-5.6,2.0,-17.2,0.0,1019.5,310.0,11.3,Philadelphia,USA,PA
446,0,2016-01-19 07:00:00,228.11,3,Public services,43992,,,-8.9,0.0,-19.4,0.0,1024.0,300.0,6.2,Philadelphia,USA,PA
446,0,2016-01-20 06:00:00,211.93,3,Public services,43992,,,-6.1,0.0,-15.6,0.0,1028.0,310.0,4.1,Philadelphia,USA,PA
446,0,2016-01-20 23:00:00,224.99,3,Public services,43992,,,-1.1,,-12.8,-1.0,,220.0,3.6,Philadelphia,USA,PA
446,0,2016-01-22 10:00:00,227.89,3,Public services,43992,,,-5.6,0.0,-10.6,0.0,1027.0,340.0,2.6,Philadelphia,USA,PA
446,0,2016-01-25 12:00:00,215.37,3,Public services,43992,,,-7.8,6.0,-9.4,0.0,1024.0,30.0,2.1,Philadelphia,USA,PA
446,0,2016-01-26 10:00:00,207.43,3,Public services,43992,,,1.7,,-3.9,0.0,1019.5,200.0,3.1,Philadelphia,USA,PA
446,0,2016-01-27 03:00:00,212.87,3,Public services,43992,,,6.1,8.0,1.1,0.0,1016.0,210.0,1.5,Philadelphia,USA,PA
446,0,2016-01-28 05:00:00,204.14,3,Public services,43992,,,-0.6,2.0,-6.1,0.0,1021.5,0.0,0.0,Philadelphia,USA,PA
446,0,2016-01-31 03:00:00,205.68,3,Public services,43992,,,5.0,0.0,-5.0,0.0,1016.0,190.0,6.2,Philadelphia,USA,PA
446,0,2016-01-31 19:00:00,209.6,3,Public services,43992,,,13.3,4.0,0.0,0.0,1012.0,190.0,3.6,Philadelphia,USA,PA
446,0,2016-02-03 21:00:00,215.23,3,Public services,43992,,,10.6,8.0,10.0,8.0,1011.5,190.0,1.5,Philadelphia,USA,PA
446,0,2016-02-04 09:00:00,207.03,3,Public services,43992,,,13.3,8.0,13.3,-1.0,1012.0,180.0,2.6,Philadelphia,USA,PA
446,0,2016-02-04 12:00:00,209.91,3,Public services,43992,,,10.6,8.0,6.1,0.0,1016.0,340.0,6.2,Philadelphia,USA,PA
446,0,2016-02-05 20:00:00,212.36,3,Public services,43992,,,6.1,2.0,-6.7,0.0,1026.0,280.0,8.8,Philadelphia,USA,PA
446,0,2016-02-07 00:00:00,211.4,3,Public services,43992,,,3.9,6.0,-2.8,0.0,1026.0,180.0,3.1,Philadelphia,USA,PA
446,0,2016-02-07 07:00:00,203.05,3,Public services,43992,,,0.6,,-3.3,0.0,1024.0,230.0,1.5,Philadelphia,USA,PA
446,0,2016-02-08 00:00:00,204.68,3,Public services,43992,,,5.6,8.0,-5.6,0.0,1014.5,30.0,3.6,Philadelphia,USA,PA
446,0,2016-02-08 16:00:00,203.77,3,Public services,43992,,,6.7,,-2.2,0.0,1009.0,80.0,3.1,Philadelphia,USA,PA
446,0,2016-02-09 16:00:00,204.06,3,Public services,43992,,,2.8,,1.7,3.0,1002.0,0.0,0.0,Philadelphia,USA,PA
446,0,2016-02-09 23:00:00,205.64,3,Public services,43992,,,2.2,,-2.8,0.0,1003.5,340.0,5.7,Philadelphia,USA,PA
446,0,2016-02-11 21:00:00,215.65,3,Public services,43992,,,-1.7,4.0,-17.8,0.0,1021.5,310.0,7.2,Philadelphia,USA,PA
446,0,2016-02-12 19:00:00,210.57,3,Public services,43992,,,-1.1,,-12.8,0.0,1020.0,190.0,5.7,Philadelphia,USA,PA
446,0,2016-02-13 09:00:00,189.69,3,Public services,43992,,,-3.3,4.0,-11.7,0.0,1017.5,290.0,9.3,Philadelphia,USA,PA
446,0,2016-02-13 10:00:00,189.57,3,Public services,43992,,,-4.4,4.0,-15.0,0.0,1019.0,290.0,10.3,Philadelphia,USA,PA
446,0,2016-02-15 20:00:00,213.01,3,Public services,43992,,,-1.7,,-5.0,-1.0,,50.0,1.5,Philadelphia,USA,PA
446,0,2016-02-15 22:00:00,210.99,3,Public services,43992,,,-1.7,,-3.3,-1.0,,50.0,2.1,Philadelphia,USA,PA
446,0,2016-02-16 08:00:00,212.52,3,Public services,43992,,,-0.6,9.0,-1.1,-1.0,1013.0,50.0,3.1,Philadelphia,USA,PA
446,0,2016-02-16 12:00:00,219.3,3,Public services,43992,,,10.6,8.0,7.8,-1.0,1004.5,160.0,8.8,Philadelphia,USA,PA
446,0,2016-02-18 00:00:00,204.36,3,Public services,43992,,,4.4,2.0,-2.8,0.0,1023.5,330.0,3.6,Philadelphia,USA,PA
446,0,2016-02-19 11:00:00,203.08,3,Public services,43992,,,-2.2,0.0,-11.1,0.0,1036.0,0.0,0.0,Philadelphia,USA,PA
446,0,2016-02-22 02:00:00,199.26,3,Public services,43992,,,10.6,,9.4,0.0,1013.0,360.0,3.1,Philadelphia,USA,PA
446,0,2016-02-22 15:00:00,196.31,3,Public services,43992,,,7.2,6.0,0.6,0.0,1021.5,40.0,4.6,Philadelphia,USA,PA
446,0,2016-02-24 03:00:00,197.25,3,Public services,43992,,,6.1,8.0,5.0,-1.0,1018.5,30.0,5.1,Philadelphia,USA,PA
446,0,2016-02-24 15:00:00,208.6,3,Public services,43992,,,7.2,8.0,6.7,-1.0,1007.5,360.0,2.1,Philadelphia,USA,PA
446,0,2016-02-24 17:00:00,199.81,3,Public services,43992,,,11.1,,10.6,5.0,,0.0,0.0,Philadelphia,USA,PA
446,0,2016-02-25 15:00:00,206.21,3,Public services,43992,,,9.4,8.0,-1.7,0.0,997.0,260.0,5.1,Philadelphia,USA,PA
446,0,2016-02-26 12:00:00,205.05,3,Public services,43992,,,2.2,8.0,-6.1,0.0,1014.0,320.0,7.2,Philadelphia,USA,PA
446,0,2016-02-27 08:00:00,194.25,3,Public services,43992,,,-0.6,0.0,-10.0,0.0,1022.5,260.0,2.1,Philadelphia,USA,PA
446,0,2016-02-27 12:00:00,189.24,3,Public services,43992,,,-2.2,6.0,-8.3,0.0,1023.0,230.0,2.6,Philadelphia,USA,PA
446,0,2016-02-27 13:00:00,189.21,3,Public services,43992,,,-0.6,,-8.3,0.0,1023.0,230.0,2.6,Philadelphia,USA,PA
446,0,2016-02-27 19:00:00,196.28,3,Public services,43992,,,7.2,4.0,-6.7,0.0,1019.5,260.0,4.6,Philadelphia,USA,PA
446,0,2016-02-29 22:00:00,200.53,3,Public services,43992,,,16.1,2.0,0.0,0.0,1012.5,320.0,5.1,Philadelphia,USA,PA
446,0,2016-03-01 05:00:00,196.43,3,Public services,43992,,,7.2,0.0,1.1,0.0,1017.0,200.0,1.5,Philadelphia,USA,PA
446,0,2016-03-01 07:00:00,202.97,3,Public services,43992,,,6.7,0.0,3.3,0.0,1018.0,0.0,0.0,Philadelphia,USA,PA
446,0,2016-03-01 19:00:00,194.48,3,Public services,43992,,,17.8,4.0,0.0,0.0,1014.0,150.0,6.2,Philadelphia,USA,PA
446,0,2016-03-02 19:00:00,203.73,3,Public services,43992,,,5.6,2.0,-8.3,0.0,1014.0,330.0,9.3,Philadelphia,USA,PA
446,0,2016-03-03 04:00:00,198.29,3,Public services,43992,,,0.0,0.0,-10.6,0.0,1023.5,340.0,3.6,Philadelphia,USA,PA
