building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,city,country,state
82,0,2016-01-01 06:00:00,0.0,0,Office,10743,1974.0,,21.1,6.0,21.1,-1.0,1019.5,0.0,0.0,Jacksonville,USA,TX
82,0,2016-01-01 23:00:00,0.0,0,Office,10743,1974.0,,25.6,,18.3,0.0,1017.5,230.0,3.1,Jacksonville,USA,TX
82,0,2016-01-02 18:00:00,0.0,0,Office,10743,1974.0,,20.6,6.0,11.7,0.0,1018.5,10.0,3.1,Jacksonville,USA,TX
82,0,2016-01-03 05:00:00,0.0,0,Office,10743,1974.0,,15.6,,12.8,-1.0,1019.0,330.0,5.1,Jacksonville,USA,TX
82,0,2016-01-06 12:00:00,0.0,0,Office,10743,1974.0,,14.4,8.0,13.3,-1.0,1022.5,340.0,5.7,Jacksonville,USA,TX
82,0,2016-01-06 17:00:00,0.0,0,Office,10743,1974.0,,17.2,,14.4,0.0,1022.0,360.0,6.2,Jacksonville,USA,TX
82,0,2016-01-06 18:00:00,0.0,0,Office,10743,1974.0,,19.4,6.0,15.6,-1.0,1020.0,20.0,5.7,Jacksonville,USA,TX
82,0,2016-01-07 03:00:00,0.0,0,Office,10743,1974.0,,14.4,,13.3,0.0,1019.5,360.0,5.1,Jacksonville,USA,TX
82,0,2016-01-10 04:00:00,0.0,0,Office,10743,1974.0,,18.3,,17.8,0.0,1010.5,160.0,2.6,Jacksonville,USA,TX
82,0,2016-01-10 07:00:00,0.0,0,Office,10743,1974.0,,19.4,,18.9,0.0,1009.5,200.0,5.1,Jacksonville,USA,TX
82,0,2016-01-11 08:00:00,0.0,0,Office,10743,1974.0,,10.6,,6.7,0.0,1019.5,330.0,5.1,Jacksonville,USA,TX
82,0,2016-01-13 02:00:00,0.0,0,Office,10743,1974.0,,11.7,,1.1,0.0,1022.5,330.0,2.6,Jacksonville,USA,TX
82,0,2016-01-14 09:00:00,0.0,0,Office,10743,1974.0,,8.3,,4.4,0.0,1022.0,10.0,3.1,Jacksonville,USA,TX
82,0,2016-01-15 18:00:00,0.0,0,Office,10743,1974.0,,18.9,6.0,17.2,8.0,1005.5,250.0,2.6,Jacksonville,USA,TX
82,0,2016-01-16 14:00:00,0.0,0,Office,10743,1974.0,,15.6,2.0,14.4,0.0,1012.5,200.0,3.1,Jacksonville,USA,TX
82,0,2016-01-17 01:00:00,0.0,0,Office,10743,1974.0,,16.1,,11.7,0.0,1011.0,160.0,3.1,Jacksonville,USA,TX
82,0,2016-01-17 16:00:00,0.0,0,Office,10743,1974.0,,15.6,,12.8,-1.0,1009.0,310.0,9.8,Jacksonville,USA,TX
82,0,2016-01-19 03:00:00,0.0,0,Office,10743,1974.0,,10.0,,2.2,0.0,1026.0,310.0,3.6,Jacksonville,USA,TX
82,0,2016-01-19 06:00:00,0.0,0,Office,10743,1974.0,,9.4,6.0,-0.6,0.0,1027.0,340.0,5.7,Jacksonville,USA,TX
82,0,2016-01-20 11:00:00,0.0,0,Office,10743,1974.0,,3.9,,-1.7,0.0,1027.0,340.0,2.1,Jacksonville,USA,TX
82,0,2016-01-20 17:00:00,0.0,0,Office,10743,1974.0,,16.1,2.0,5.0,0.0,1027.0,320.0,2.6,Jacksonville,USA,TX
82,0,2016-01-20 22:00:00,0.0,0,Office,10743,1974.0,,17.8,,0.6,0.0,1022.5,120.0,1.5,Jacksonville,USA,TX
82,0,2016-01-22 05:00:00,0.0,0,Office,10743,1974.0,,15.6,,9.4,0.0,1017.5,140.0,4.6,Jacksonville,USA,TX
82,0,2016-01-23 05:00:00,0.0,0,Office,10743,1974.0,,13.3,2.0,8.9,0.0,1007.0,250.0,6.2,Jacksonville,USA,TX
82,0,2016-01-24 02:00:00,0.0,0,Office,10743,1974.0,,6.7,2.0,1.1,0.0,1017.0,290.0,7.7,Jacksonville,USA,TX
82,0,2016-01-24 07:00:00,0.0,0,Office,10743,1974.0,,3.9,0.0,-2.8,0.0,1018.5,330.0,6.7,Jacksonville,USA,TX
82,0,2016-01-24 10:00:00,0.0,0,Office,10743,1974.0,,2.2,0.0,-3.3,0.0,1019.5,320.0,6.7,Jacksonville,USA,TX
82,0,2016-01-25 07:00:00,0.0,0,Office,10743,1974.0,,3.3,0.0,1.7,0.0,1023.5,0.0,0.0,Jacksonville,USA,TX
82,0,2016-01-25 21:00:00,0.0,0,Office,10743,1974.0,,20.0,4.0,8.9,0.0,1024.0,200.0,2.6,Jacksonville,USA,TX
82,0,2016-01-27 22:00:00,0.0,0,Office,10743,1974.0,,18.9,,17.8,0.0,1013.5,50.0,3.1,Jacksonville,USA,TX
82,0,2016-01-29 04:00:00,0.0,0,Office,10743,1974.0,,16.7,,15.0,-1.0,1010.5,300.0,4.6,Jacksonville,USA,TX
82,0,2016-01-29 22:00:00,0.0,0,Office,10743,1974.0,,17.8,,0.0,0.0,1017.5,260.0,5.1,Jacksonville,USA,TX
82,0,2016-01-31 04:00:00,0.0,0,Office,10743,1974.0,,13.9,,8.9,0.0,1021.5,0.0,0.0,Jacksonville,USA,TX
82,0,2016-01-31 05:00:00,0.0,0,Office,10743,1974.0,,12.8,,10.0,0.0,1022.0,0.0,0.0,Jacksonville,USA,TX
82,0,2016-01-31 09:00:00,0.0,0,Office,10743,1974.0,,12.2,,10.0,0.0,1020.5,0.0,0.0,Jacksonville,USA,TX
82,0,2016-02-03 10:00:00,0.0,0,Office,10743,1974.0,,20.0,,19.4,0.0,1017.5,130.0,2.6,Jacksonville,USA,TX
82,0,2016-02-03 19:00:00,0.0,0,Office,10743,1974.0,,27.2,,18.3,0.0,1017.0,160.0,7.7,Jacksonville,USA,TX
82,0,2016-02-04 02:00:00,0.0,0,Office,10743,1974.0,,22.8,,18.3,0.0,1018.0,160.0,4.6,Jacksonville,USA,TX
82,0,2016-02-04 03:00:00,0.0,0,Office,10743,1974.0,,22.2,4.0,18.3,0.0,1018.0,150.0,4.6,Jacksonville,USA,TX
